state,lga,ward,zone,health_facility_full_name,geo_coordinate,latitude,longitude,altitude,is_operational,alternate_facility_name_details,facility_type
TARABA,ARDO KOLA,ALIM GORA,NORTH EAST,Alingora Primary Health Centre,SRID=4326;POINT (11.1914451 8.933425),8.933425,11.1914451,204.1,True,,PHC (Primary Health Centre)
TARABA,LAU,GARIN MAGAJI,NORTH EAST,Garin Magaji Primary Health Centre,SRID=4326;POINT (11.4675024 9.1930655),9.1930655,11.4675024,216.255,True,,PHC (Primary Health Centre)
TARABA,ARDO KOLA,MAYO RANEWO,NORTH EAST,Mayo Renewo Primary Health Centre,SRID=4326;POINT (10.9162283 8.8228267),8.822826699999998,10.9162283,135.4,True,Mayo Ranewo Phcc,PHC (Primary Health Centre)
TARABA,TAKUM,CHANCHANJI,NORTH EAST,Chanchanji Primary Health Centre,SRID=4326;POINT (9.9287978 7.5131606),7.5131606,9.9287978,190.92254640000002,True,,PHC (Primary Health Centre)
TARABA,WUKARI,JIBU,NORTH EAST,Byepyi Health Centre,SRID=4326;POINT (9.8711689 7.9307226),7.930722599999999,9.8711689,174.5591431,True,Byepyi PHCC,PHC (Primary Health Centre)
TARABA,LAU,KUNINI,NORTH EAST,Kunini Comprehensive Health Centre,SRID=4326;POINT (11.4185388 9.22908),9.22908,11.4185388,203.00799999999998,True,,PHC (Primary Health Centre)
TARABA,YORRO,NYAJA II,NORTH EAST,Kajong Primary Health Centre,SRID=4326;POINT (11.4789913 8.9925833),8.992583300000002,11.4789913,589.1030000000001,True,,PHC (Primary Health Centre)
TARABA,YORRO,PUPULE III,NORTH EAST,Manang Lakaare Primary Health Centre,SRID=4326;POINT (11.6807796 9.0725789),9.0725789,11.680779600000001,483.591,True,,PHC (Primary Health Centre)
TARABA,YORRO,SUMBU I,NORTH EAST,Lankaviri Primary Health Centre,SRID=4326;POINT (11.4235441 9.0165233),9.016523300000001,11.423544099999999,312.836,True,,PHC (Primary Health Centre)
TARABA,ZING,YAKOKO,NORTH EAST,Yakoko Primary Health Centre,SRID=4326;POINT (11.7097922 8.9190915),8.919091499999999,11.709792199999999,504.6,True,,PHC (Primary Health Centre)
TARABA,YORRO,PANTI SAWA II,NORTH EAST,Lapo Primary Health Centre,SRID=4326;POINT (11.5034795 8.9319034),8.9319034,11.5034795,554.909,True,,PHC (Primary Health Centre)
TARABA,ZING,ZING A II,NORTH EAST,Kakulu Primary Health Centre,SRID=4326;POINT (11.7178619 8.9825912),8.9825912,11.7178619,597.7,True,,PHC (Primary Health Centre)
TARABA,JALINGO,ABBARE YELWA,NORTH EAST,Abbare Health Post,SRID=4326;POINT (11.24102 8.9791083),8.979108300000002,11.241019999999999,188.2,False,,
TARABA,JALINGO,KONA,NORTH EAST,Abuja Phase 1 Primary Health Centre,SRID=4326;POINT (11.3458097 8.921861),8.921861,11.3458097,208.7832642,True,,PHC (Primary Health Centre)
TARABA,TAKUM,YUKUBEN,NORTH EAST,Acha Sarka Primary Health Centre,SRID=4326;POINT (9.9379202 7.0498392),7.049839200000001,9.937920199999999,241.2,True,,Health Clinic
TARABA,GASHAKA,JAMTARI,NORTH EAST,Addagoro Primary Health Centre,SRID=4326;POINT (11.5701414 7.7245595),7.7245595,11.5701414,288.3,True,,PHC (Primary Health Centre)
TARABA,KURMI,NDAFORO/GWANDA,NORTH EAST,Afankwe Primary Health Centre,SRID=4326;POINT (10.7264211 7.191788),7.191788000000001,10.7264211,276.6,True,,Health Post
TARABA,GASSOL,NAMNAI,NORTH EAST,Agure Balasa Primary Health Centre,SRID=4326;POINT (10.8506051 8.6906591),8.6906591,10.8506051,198.0,True,,PHC (Primary Health Centre)
TARABA,KURMI,NJUANDE,NORTH EAST,Akiya Health Post,SRID=4326;POINT (10.8452165 7.0792843),7.079284299999999,10.8452165,680.9,True,,Health Post
TARABA,KURMI,AKWENETO/BOKO,NORTH EAST,Akwabe Primary Health Centre,SRID=4326;POINT (10.8529287 6.9386463),6.9386463,10.8529287,289.9,True,,Health Post
TARABA,WUKARI,AKWANA,NORTH EAST,Akwana Primary Health Centre,SRID=4326;POINT (9.1734642 7.784765),7.784764999999999,9.1734642,132.3687744,True,,Health Clinic
TARABA,WUKARI,HOSPITAL,NORTH EAST,Al-Iman School Primary Health Centre,SRID=4326;POINT (9.7746183 7.8650888),7.865088799999999,9.7746183,226.9840088,True,,Health Post
TARABA,WUKARI,JIBU,NORTH EAST,Alamini Primary Health Centre,SRID=4326;POINT (9.9222229 8.0183782),8.0183782,9.922222900000001,147.67700000000002,True,,Health Clinic
TARABA,GASHAKA,SERTI A,NORTH EAST,Algon Primary Health Centre,SRID=4326;POINT (11.3475183 7.4900367),7.4900367,11.3475183,367.4,False,,
TARABA,GASHAKA,GARBABI,NORTH EAST,Ali Dori Health Post,SRID=4326;POINT (10.8141167 7.6284467),7.6284467000000005,10.814116699999998,623.8,True,,Health Post
TARABA,USSA,KWESATI,NORTH EAST,Amboi Primary Health Centre,SRID=4326;POINT (10.1606717 7.1669817),7.166981699999999,10.160671699999998,217.9,True,,Health Post
TARABA,KURMI,NJUANDE,NORTH EAST,Amburo Health Post,SRID=4326;POINT (10.8166179 7.1416386),7.1416386,10.8166179,501.1,True,,Health Post
TARABA,KURMI,ASHUKU/ENEME,NORTH EAST,Ambwe Primary Health Centre,SRID=4326;POINT (10.7475318 7.1127061),7.1127061000000005,10.7475318,330.4,True,,Health Post
TARABA,USSA,KWESATI,NORTH EAST,Ande Ussa Primary Health Centre,SRID=4326;POINT (10.1600788 7.0906552),7.0906552,10.1600788,227.2,True,,Health Post
TARABA,IBI,RIMI UKU II,NORTH EAST,Ando Manu Primary Health Centre,SRID=4326;POINT (9.7854583 8.0889814),8.0889814,9.785458300000002,54.3,True,,PHC (Primary Health Centre)
TARABA,WUKARI,CHONKU,NORTH EAST,Ando-Igba Primary Health Centre,SRID=4326;POINT (9.6033741 7.9113182),7.9113182,9.6033741,132.4907227,True,,PHC (Primary Health Centre)
TARABA,WUKARI,PUJE,NORTH EAST,Ando-Moto Primary Health Centre,SRID=4326;POINT (9.7985368 7.9005018),7.9005018,9.7985368,203.3377686,True,,Health Post
TARABA,GASSOL,YERIMA,NORTH EAST,Anema Health Post,SRID=4326;POINT (10.6087711 8.3336909),8.3336909,10.6087711,148.8,True,,Health Post
TARABA,BALI,BALI A,NORTH EAST,Anguwa Adamu Primary Health Centre,SRID=4326;POINT (10.9696928 7.8451915),7.845191499999999,10.9696928,162.0,True,,Health Clinic
TARABA,GASSOL,WURYO,NORTH EAST,Anguwan Jukun Health Post,SRID=4326;POINT (10.5086951 8.3936962),8.3936962,10.5086951,152.4779053,True,,Health Post
TARABA,TAKUM,ROGO,NORTH EAST,Angwan Abuja Primary Health Centre,SRID=4326;POINT (9.9737232 7.266398),7.266398,9.973723199999998,267.2712067,True,,Health Clinic
TARABA,KARIM LAMIDO,BACHAMA,NORTH EAST,Anoddo Primary Health Centre,SRID=4326;POINT (10.9852833 9.5424166),9.5424166,10.9852833,341.9289119,True,,MPHC (Model PHC)
TARABA,SARDAUNA,KAKARA,NORTH EAST,Antere Primary Health Centre,SRID=4326;POINT (11.0162223 6.7347896),6.734789599999999,11.0162223,1047.087,True,,Health Clinic
TARABA,LAU,JIMLARI,NORTH EAST,Appawa Gadda Primary Health Centre,SRID=4326;POINT (11.4943124 9.1031924),9.1031924,11.494312400000002,251.4,True,,Health Clinic
TARABA,SARDAUNA,GEMBU B,NORTH EAST,Ardo Yuguda Primary Health Centre,SRID=4326;POINT (11.1901447 6.73901),6.73901,11.1901447,805.3999633999999,True,,Health Clinic
TARABA,WUKARI,RAFIN KADA,NORTH EAST,Ason Primary Health Centre,SRID=4326;POINT (9.891619 7.7031485),7.7031485,9.891619,182.7352905,True,,Health Clinic
TARABA,WUKARI,TSOKUNDI,NORTH EAST,Avyi Primary Health Centre,SRID=4326;POINT (9.8815608 7.9357666),7.9357666,9.8815608,235.7,True,,Health Post
TARABA,GASSOL,WUROJAM,NORTH EAST,Awua Health Post,SRID=4326;POINT (10.30999 8.3950433),8.395043300000001,10.309989999999999,175.2,True,,Health Post
TARABA,USSA,KWESATI,NORTH EAST,Ayiyi Primary Health Centre,SRID=4326;POINT (10.1685017 7.1821583),7.1821583,10.168501699999998,225.5,True,,Health Post
TARABA,LAU,ABBARE I,NORTH EAST,Abbare Primary Health Centre,SRID=4326;POINT (11.6135225 9.2504209),9.2504209,11.6135225,173.108,True,,PHC (Primary Health Centre)
TARABA,IBI,SARKIN KUDU II,NORTH EAST,Algon Sarkin-Kudu II Clinic,SRID=4326;POINT (9.6915771 8.3245729),8.324572900000001,9.6915771,172.1,True,,PHC (Primary Health Centre)
TARABA,GASSOL,YERIMA,NORTH EAST,Baba Also Health Post,SRID=4326;POINT (10.6833983 8.5078849),8.5078849,10.6833983,206.2,True,,Health Post
TARABA,LAU,DONADDA,NORTH EAST,Baba Gassa Primary Health Centre,SRID=4326;POINT (11.5582613 9.2326532),9.2326532,11.558261300000002,157.2,True,,Health Clinic
TARABA,BALI,KAIGAMA,NORTH EAST,Badaguri Health Post,SRID=4326;POINT (11.2407047 8.3325348),8.3325348,11.240704699999998,270.558,True,,Health Post
TARABA,GASSOL,GASSOL,NORTH EAST,Badija Health Post,SRID=4326;POINT (10.4626784 8.5125398),8.5125398,10.4626784,104.76190190000001,True,,Health Post
TARABA,GASSOL,NAMNAI,NORTH EAST,Bajumba Health Post,SRID=4326;POINT (10.8934058 8.7780962),8.7780962,10.8934058,173.0,False,,
TARABA,ARDO KOLA,LAMIDO BORNO,NORTH EAST,Bakin Dutse Primary Health Centre,SRID=4326;POINT (11.2736468 8.7941191),8.7941191,11.273646800000002,217.0,True,,Health Clinic
TARABA,ARDO KOLA,ARDO KOLA,NORTH EAST,Bakka Primary Health Centre,SRID=4326;POINT (11.3716283 8.7563321),8.7563321,11.371628300000001,268.6417236,True,,PHC (Primary Health Centre)
TARABA,ARDO KOLA,LAMIDO BORNO,NORTH EAST,Bakka B Primary Health Centre,SRID=4326;POINT (11.3322563 8.8367923),8.8367923,11.332256300000001,254.7186279,True,,Health Clinic
TARABA,LAU,JIMLARI,NORTH EAST,Bamga Dutse Primary Health Centre,SRID=4326;POINT (11.6109371 9.1122609),9.112260899999999,11.6109371,380.0,True,,PHC (Primary Health Centre)
TARABA,LAU,JIMLARI,NORTH EAST,Bamga Sabonlayi Primary Health Centre,SRID=4326;POINT (11.6071417 9.1794133),9.1794133,11.607141699999998,244.9,True,,Health Clinic
TARABA,KARIM LAMIDO,KARIM B,NORTH EAST,Bandawa Primary Health Centre,SRID=4326;POINT (11.310295 9.2683233),9.2683233,11.310295,146.5,True,,Health Clinic
TARABA,SARDAUNA,MBAMNGA,NORTH EAST,Bang Central Primary Health Centre,SRID=4326;POINT (11.1724738 6.5213827),6.5213827,11.1724738,1351.4,True,,PHC (Primary Health Centre)
TARABA,SARDAUNA,KABRI,NORTH EAST,Bang Dadin Kowa Health Post,SRID=4326;POINT (11.5078577 6.7839262),6.783926200000001,11.507857699999999,1643.64,True,,Health Post
TARABA,SARDAUNA,MBAMNGA,NORTH EAST,Bang Three Corner Primary Health Centre,SRID=4326;POINT (11.1992869 6.5316599),6.5316599,11.1992869,1718.7,True,,PHC (Primary Health Centre)
TARABA,SARDAUNA,KAKARA,NORTH EAST,Bangoba Primary Health Centre,SRID=4326;POINT (11.1442361 6.8457242),6.8457242,11.144236099999999,1528.6779999999999,True,,Health Clinic
TARABA,ZING,LAMMA,NORTH EAST,Bansi Primary Health Centre,SRID=4326;POINT (11.8240872 8.7786701),8.7786701,11.8240872,490.0,True,,PHC (Primary Health Centre)
TARABA,SARDAUNA,KABRI,NORTH EAST,Barka Primary Health Centre,SRID=4326;POINT (11.4912003 6.7039155),6.7039155,11.491200300000001,1577.884,True,,PHC (Primary Health Centre)
TARABA,SARDAUNA,KAKARA,NORTH EAST,Barup Jauro Primary Health Centre,SRID=4326;POINT (11.138448 6.7175361),6.717536099999999,11.138448,805.3999633999999,True,,Health Clinic
TARABA,SARDAUNA,KAKARA,NORTH EAST,Barup Ngikar Primary Health Centre,SRID=4326;POINT (11.1169224 6.7724767),6.7724767,11.1169224,1507.2479999999998,True,,Health Clinic
TARABA,YORRO,SUMBU I,NORTH EAST,Bashen Health Post,SRID=4326;POINT (11.4164204 8.9085661),8.9085661,11.4164204,227.87,True,,Health Post
TARABA,KURMI,AKWENETO/BOKO,NORTH EAST,Batu Amanda Primary Health Centre,SRID=4326;POINT (10.8959125 7.0607847),7.060784700000001,10.8959125,404.6,True,,PHC (Primary Health Centre)
TARABA,GASSOL,YERIMA,NORTH EAST,Bembal Health Post,SRID=4326;POINT (10.6615257 8.5339466),8.5339466,10.6615257,196.6,True,,Health Post
TARABA,TAKUM,BETE,NORTH EAST,Bibi Primary Health Centre,SRID=4326;POINT (9.7528199 6.8842479),6.884247900000001,9.7528199,217.095975,False,,
TARABA,DONGA,GAYAMA,NORTH EAST,Bibinu Primary Health Centre,SRID=4326;POINT (10.5395865 7.5136059),7.513605900000001,10.5395865,272.613,True,,PHC (Primary Health Centre)
TARABA,TAKUM,KASHIMBILA,NORTH EAST,Birama Health Post,SRID=4326;POINT (9.7673686 6.8796477),6.8796477,9.7673686,216.83024669999998,True,,Health Post
TARABA,GASHAKA,GALUMJINA,NORTH EAST,Bodel Health Post,SRID=4326;POINT (11.3080564 7.4470269),7.4470269,11.3080564,197.9,True,,Health Post
TARABA,ZING,YAKOKO,NORTH EAST,Boduga Primary Health Centre,SRID=4326;POINT (11.686205 8.8598033),8.859803300000001,11.686205000000001,619.5,True,,Health Clinic
TARABA,BALI,MAIHULA,NORTH EAST,Bokki Primary Health Centre,SRID=4326;POINT (10.7592283 8.112385),8.112385,10.7592283,177.1,False,,
TARABA,YORRO,PUPULE II,NORTH EAST,Boli Mika Health Post,SRID=4326;POINT (11.6559108 9.0268969),9.0268969,11.655910800000001,554.2,True,,Health Post
TARABA,YORRO,PUPULE III,NORTH EAST,Boli Sabo Health Post,SRID=4326;POINT (11.6614307 9.0577602),9.0577602,11.661430699999999,498.5,True,,Health Post
TARABA,LAU,MAYO LOPE,NORTH EAST,Budong Primary Health Centre,SRID=4326;POINT (11.6611701 9.1178489),9.1178489,11.6611701,409.0,True,,PHC (Primary Health Centre)
TARABA,LAU,ABBARE I,NORTH EAST,Bujum Primary Health Centre,SRID=4326;POINT (11.6209902 9.3080462),9.3080462,11.6209902,179.0,True,,PHC (Primary Health Centre)
TARABA,SARDAUNA,TITONG,NORTH EAST,Bundi Primary Health Centre,SRID=4326;POINT (11.3857165 6.8571053),6.8571053,11.3857165,1586.636,True,,Health Clinic
TARABA,ZING,BUBONG,NORTH EAST,Buzza Health Post,SRID=4326;POINT (11.8099345 9.0219129),9.0219129,11.8099345,445.0,True,,Health Post
TARABA,LAU,DONADDA,NORTH EAST,Bwei Baba Primary Health Centre,SRID=4326;POINT (11.4518017 9.3459467),9.345946699999999,11.451801699999999,210.2,True,,Health Clinic
TARABA,ARDO KOLA,SUNKANI,NORTH EAST,Bakin Dutse Primary Health Centre,SRID=4326;POINT (11.2722617 8.7885167),8.788516699999999,11.2722617,248.5,True,,PHC (Primary Health Centre)
TARABA,LAU,LAU II,NORTH EAST,Bandawa Vinnan Primary Health Centre,SRID=4326;POINT (11.1248418 9.1673467),9.1673467,11.1248418,55.4,True,,Health Clinic
TARABA,GASHAKA,GARBABI,NORTH EAST,Barmani Health Post,SRID=4326;POINT (11.0561 7.7212933),7.7212933,11.0561,346.5,False,,
TARABA,WUKARI,JIBU,NORTH EAST,Benkaho Health Post,SRID=4326;POINT (9.8972823 7.9905591),7.9905591000000005,9.8972823,216.2,True,,Health Post
TARABA,USSA,BIKA,NORTH EAST,Bika Babba Primary Health Centre,SRID=4326;POINT (9.9936061 7.2024119),7.2024119,9.993606100000001,292.6,True,,PHC (Primary Health Centre)
TARABA,USSA,BIKA,NORTH EAST,Bika Lupwe Health Post,SRID=4326;POINT (10.0155752 7.2140834),7.2140834,10.015575199999999,339.0,True,,Health Post
TARABA,KARIM LAMIDO,DIDANGO,NORTH EAST,Binnari Health Post,SRID=4326;POINT (10.8557669 8.9765562),8.9765562,10.8557669,135.0,True,,Health Post
TARABA,ARDO KOLA,LAMIDO BORNO,NORTH EAST,Chakawo Primary Health Centre,SRID=4326;POINT (11.3354665 8.7878771),8.7878771,11.335466499999999,253.6051025,True,,Health Clinic
TARABA,SARDAUNA,KABRI,NORTH EAST,Chana Primary Health Centre,SRID=4326;POINT (11.4047931 6.6629401),6.6629401,11.4047931,1593.34,True,,PHC (Primary Health Centre)
TARABA,WUKARI,BANTAJE,NORTH EAST,Chediya Primary Health Centre,SRID=4326;POINT (10.2072703 8.2059503),8.2059503,10.207270300000001,199.7,True,,PHC (Primary Health Centre)
TARABA,WUKARI,KENTE,NORTH EAST,Chinkai Primary Health Centre,SRID=4326;POINT (9.4255699 8.0235395),8.0235395,9.425569900000001,154.0109863,True,,PHC (Primary Health Centre)
TARABA,WUKARI,CHONKU,NORTH EAST,Chonku Primary Health Centre,SRID=4326;POINT (9.7640371 7.7756928),7.7756928,9.7640371,170.51531980000001,False,,
TARABA,GASSOL,GUNDUMA,NORTH EAST,Chul Health Post,SRID=4326;POINT (10.7597651 8.5223547),8.5223547,10.7597651,238.7,True,,Health Post
TARABA,KARIM LAMIDO,JEN KAIGANA,NORTH EAST,Cocin Clinic,SRID=4326;POINT (11.4317588 9.4788046),9.4788046,11.4317588,177.6,False,SAUKI CLINIC,
TARABA,TAKUM,GAHWETUN,NORTH EAST,Crcn Comprehensive Health Centre,SRID=4326;POINT (9.9879378 7.2512861),7.251286099999999,9.987937800000001,274.0478516,False,,CHC (Comprehensive Health Centre)
TARABA,GASHAKA,SERTI B,NORTH EAST,Crcn Clinic,SRID=4326;POINT (11.347305 7.4979),7.4979,11.347305,389.6,True,,Health Clinic
TARABA,IBI,DAMPAR I,NORTH EAST,Crcn But It Was Not Seen But The Community Said It Was Alheri Cocin Clinic,SRID=4326;POINT (10.1322821 8.5346285),8.5346285,10.1322821,111.2,True,Alheri COCIN Clinic,Health Clinic
TARABA,GASHAKA,SERTI B,NORTH EAST,Crcn Comprehensive Health Centre,SRID=4326;POINT (11.3484636 7.4975513),7.4975513,11.3484636,355.3,True,,CHC (Comprehensive Health Centre)
TARABA,WUKARI,PUJE,NORTH EAST,Crcn Comprehensive Health Centre,SRID=4326;POINT (9.7887783 7.8589829),7.8589829,9.7887783,121.0,True,,CHC (Comprehensive Health Centre)
TARABA,WUKARI,AVYI,NORTH EAST,Crcn Health Post,SRID=4326;POINT (9.7534316 7.8759279),7.875927900000001,9.753431599999999,211.10000609999997,True,Idofi Health Post,Health Post
TARABA,IBI,NWONYO II,NORTH EAST,Crcn Ibi Primary Health Centre,SRID=4326;POINT (9.7433667 8.18071),8.180710000000001,9.7433667,67.6,True,,Health Clinic
TARABA,WUKARI,BANTAJE,NORTH EAST,Crcn Maternity Gindin-Dorowa Primary Health Centre,SRID=4326;POINT (10.0636128 8.1015428),8.1015428,10.063612800000001,168.862,True,,Health Clinic
TARABA,IBI,SARKIN KUDU II,NORTH EAST,Crcn Sarkin Kudu Primary Health Centre,SRID=4326;POINT (9.6889316 8.3318675),8.3318675,9.688931599999998,169.0,True,SABON LAYI CRCN CLINIC,Health Clinic
TARABA,ZING,TAGALLANG,NORTH EAST,Csdp Dankwali Primary Health Centre,SRID=4326;POINT (11.7227262 9.0008886),9.0008886,11.722726199999999,549.8,True,,Health Clinic
TARABA,WUKARI,TSOKUNDI,NORTH EAST,Daa Primary Health Centre,SRID=4326;POINT (9.879055 7.8554783),7.8554783,9.879055000000001,188.0,False,,
TARABA,BALI,MAIHULA,NORTH EAST,Dadin Kowa Primary Health Centre,SRID=4326;POINT (11.0830979 8.0306982),8.0306982,11.0830979,217.5,True,,Health Post
TARABA,BALI,GANG DOLE,NORTH EAST,Dakka Town Primary Health Centre,SRID=4326;POINT (11.4751544 8.4352708),8.435270800000001,11.475154400000001,289.0093994,True,,PHC (Primary Health Centre)
TARABA,BALI,TAKALAFIYA,NORTH EAST,Dali Primary Health Centre,SRID=4326;POINT (10.6084015 8.1995726),8.1995726,10.6084015,118.9,True,,Health Clinic
TARABA,ARDO KOLA,SUNKANI,NORTH EAST,Damji Primary Health Centre,SRID=4326;POINT (11.2976784 8.6945926),8.6945926,11.2976784,257.5717773,True,,Health Clinic
TARABA,KARIM LAMIDO,ANDAMI,NORTH EAST,Dammare Health Post,SRID=4326;POINT (10.8719336 9.277561),9.277561,10.8719336,240.5,False,,
TARABA,KURMI,DIDAN,NORTH EAST,Danbeki Primary Health Centre,SRID=4326;POINT (10.5668683 7.322505),7.3225050000000005,10.566868300000001,236.7,True,,PHC (Primary Health Centre)
TARABA,ZING,LAMMA,NORTH EAST,Dandi Primary Health Centre,SRID=4326;POINT (11.8156711 8.7575792),8.757579199999999,11.8156711,497.0,True,,Health Clinic
TARABA,YORRO,PUPULE III,NORTH EAST,Dandikulu Health Post,SRID=4326;POINT (11.7482233 9.0867083),9.086708300000002,11.748223300000001,454.2,True,,Health Post
TARABA,ZING,DINDING,NORTH EAST,Dangong Primary Health Centre,SRID=4326;POINT (11.7493318 8.8353692),8.835369199999999,11.749331800000002,483.0,True,,PHC (Primary Health Centre)
TARABA,YORRO,KASSA II,NORTH EAST,Dankum Dutse Primary Health Centre,SRID=4326;POINT (11.585731 8.8170472),8.8170472,11.585731,709.638,True,,Health Clinic
TARABA,ZING,YAKOKO,NORTH EAST,Danwusi Primary Health Centre,SRID=4326;POINT (11.6539 8.8728283),8.872828300000002,11.6539,550.3,True,,Health Clinic
TARABA,YORRO,PUPULE I,NORTH EAST,Danzang Health Post,SRID=4326;POINT (11.5834243 9.0218828),9.0218828,11.5834243,360.9,False,,
TARABA,YORRO,PANTI SAWA II,NORTH EAST,Dasso Health Post,SRID=4326;POINT (11.5158353 8.9123783),8.9123783,11.5158353,472.033,True,,Health Post
TARABA,ZING,KOSENSI,NORTH EAST,Dekko Primary Health Centre,SRID=4326;POINT (11.73983 8.7838983),8.7838983,11.73983,623.5,True,,Health Clinic
TARABA,ZING,YAKOKO,NORTH EAST,Della Primary Health Centre,SRID=4326;POINT (11.7415718 8.8727695),8.8727695,11.741571800000001,509.5,True,,Health Clinic
TARABA,SARDAUNA,KABRI,NORTH EAST,Dembe Primary Health Centre,SRID=4326;POINT (11.3301169 6.7586251),6.758625099999999,11.3301169,1394.7379999999998,True,,PHC (Primary Health Centre)
TARABA,DONGA,ASIBITI,NORTH EAST,Denden Primary Health Centre,SRID=4326;POINT (10.153663 7.6634984),7.6634984,10.153663,181.415,True,,PHC (Primary Health Centre)
TARABA,YORRO,PANTI SAWA I,NORTH EAST,Dila Primary Health Centre,SRID=4326;POINT (11.5353041 8.9908456),8.990845599999998,11.5353041,425.543,True,,Health Clinic
TARABA,YORRO,SUMBU I,NORTH EAST,Dimba Health Post,SRID=4326;POINT (11.4112245 8.9679587),8.9679587,11.4112245,323.853,True,,Health Post
TARABA,GASSOL,SABON GIDA,NORTH EAST,Dinya Health Post,SRID=4326;POINT (10.2947097 8.2218407),8.221840700000001,10.2947097,200.5,False,,
TARABA,KARIM LAMIDO,KWANCHI,NORTH EAST,Dinya Health Post,SRID=4326;POINT (11.1254664 9.3183344),9.3183344,11.1254664,180.0770219,True,,Health Post
TARABA,LAU,LAU II,NORTH EAST,Dobeli Primary Health Centre,SRID=4326;POINT (11.1821272 9.1529347),9.1529347,11.1821272,150.0,False,,
TARABA,DONGA,GYATTA AURE,NORTH EAST,Donga Crcn Primary Health Centre,SRID=4326;POINT (10.0446916 7.7183648),7.7183648,10.0446916,149.5,True,,Health Clinic
TARABA,DONGA,ASIBITI,NORTH EAST,Donga Primary Health Centre,SRID=4326;POINT (10.0476454 7.7202887),7.7202887,10.0476454,180.896,True,,PHC (Primary Health Centre)
TARABA,YORRO,KASSA II,NORTH EAST,Donkin Health Post,SRID=4326;POINT (11.6793557 8.7079142),8.7079142,11.679355699999999,1161.98,False,,
TARABA,SARDAUNA,KABRI,NORTH EAST,Dorofi Primary Health Centre,SRID=4326;POINT (11.4224555 6.5777895),6.577789500000001,11.4224555,1696.495,True,,PHC (Primary Health Centre)
TARABA,IBI,SARKIN KUDU II,NORTH EAST,Dorowan Kpanven Health Centre,SRID=4326;POINT (9.6378413 8.333832),8.333832000000001,9.6378413,158.0,True,,Health Clinic
TARABA,GASSOL,WURYO,NORTH EAST,Doubeli Health Post,SRID=4326;POINT (10.48559 8.3638183),8.3638183,10.48559,158.0,True,,Health Post
TARABA,JALINGO,TURAKI B,NORTH EAST,Dr Aisha Primary Health Centre,SRID=4326;POINT (11.3736967 8.8913917),8.891391699999998,11.373696699999998,332.2,True,,PHC (Primary Health Centre)
TARABA,GASHAKA,JAMTARI,NORTH EAST,Dumen Health Post,SRID=4326;POINT (11.4100683 7.8041237),7.804123700000001,11.4100683,322.0,False,,
TARABA,BALI,GANG DOLE,NORTH EAST,Dakka Primary Health Centre,SRID=4326;POINT (11.4725313 8.4384846),8.438484599999999,11.472531300000002,332.1,True,,PHC (Primary Health Centre)
TARABA,GASSOL,SABON GIDA,NORTH EAST,Dan'anacha Primary Health Centre,SRID=4326;POINT (10.3647247 8.2452716),8.2452716,10.364724699999998,152.7,True,,PHC (Primary Health Centre)
TARABA,IBI,SARKIN KUDU III,NORTH EAST,Dooshima-2 Primary Health Centre,SRID=4326;POINT (9.6982017 8.2284303),8.2284303,9.698201699999998,56.3,True,,PHC (Primary Health Centre)
TARABA,ZING,MONKIN B,NORTH EAST,Dopah Primary Health Centre,SRID=4326;POINT (11.7331374 8.8488864),8.8488864,11.7331374,495.0,True,,PHC (Primary Health Centre)
TARABA,KURMI,ASHUKU/ENEME,NORTH EAST,Eneme Primary Health Centre,SRID=4326;POINT (10.6545235 7.0987892),7.098789200000001,10.6545235,273.7,True,,PHC (Primary Health Centre)
TARABA,DONGA,FADA,NORTH EAST,Fada Primary Health Centre,SRID=4326;POINT (10.0430006 7.7238028),7.723802799999999,10.0430006,137.153,True,,PHC (Primary Health Centre)
TARABA,WUKARI,HOSPITAL,NORTH EAST,Faith Maternity Primary Health Centre,SRID=4326;POINT (9.76741 7.8704375),7.8704375,9.76741,220.3000031,True,,Health Clinic
TARABA,KURMI,BENTE/GALEA,NORTH EAST,Fali Health Post,SRID=4326;POINT (10.7400017 7.4180199),7.418019900000001,10.740001699999999,1020.3,False,,Health Post
TARABA,BALI,BALI A,NORTH EAST,Federal Polytechnic Clinic,SRID=4326;POINT (10.9701782 7.8578553),7.8578553,10.9701782,184.4,True,,Health Clinic
TARABA,TAKUM,FETE,NORTH EAST,Fete Health Post,SRID=4326;POINT (9.8383314 7.0595319),7.0595319000000005,9.8383314,211.58337400000002,True,,Health Post
TARABA,USSA,FIKYU,NORTH EAST,Fikyu Ndukwe Primary Health Centre,SRID=4326;POINT (9.9989533 7.12301),7.123010000000001,9.9989533,264.2,True,,Health Clinic
TARABA,USSA,FIKYU,NORTH EAST,Fikyu Tampwa Primary Health Centre,SRID=4326;POINT (10.0111379 7.1004587),7.1004587,10.0111379,246.4,True,,PHC (Primary Health Centre)
TARABA,JALINGO,SINTALI B,NORTH EAST,First Nassarawo Clinic,SRID=4326;POINT (11.3811186 8.9124027),8.9124027,11.3811186,342.4,True,,PHC (Primary Health Centre)
TARABA,USSA,KPAMBO PURI,NORTH EAST,Fungki Primary Health Centre,SRID=4326;POINT (9.9757033 7.035116),7.035116,9.975703300000001,225.1,True,,Health Post
TARABA,SARDAUNA,MAGU,NORTH EAST,Furmi Primary Health Centre,SRID=4326;POINT (11.0624942 6.9031953),6.903195299999999,11.0624942,1554.826,True,,Health Clinic
